month_number,part_of_week,start_station,dest_station,2017,2018,diff_2017_to_2018,diff_pct_2017_to_2018,categorical_from_station,categorical_dest_station,from_station_full,to_station_full
4,weekday,WC,SL,26.95,21.0,-5.949999999999999,0.7792207792207793,WC,SL,Walnut Creek,San Leandro
4,weekday,WC,SO,183.65,187.09523809523807,3.445238095238068,1.018759804493537,WC,SO,Walnut Creek,San Francisco International Airport
4,weekday,WC,SS,18.5,21.904761904761905,3.404761904761905,1.184041184041184,WC,SS,Walnut Creek,South San Francisco
4,weekday,WC,UC,13.95,16.666666666666668,2.7166666666666686,1.1947431302270013,WC,UC,Walnut Creek,Union City
4,weekday,WC,WC,28.35,24.095238095238088,-4.254761904761914,0.8499202149995798,WC,WC,Walnut Creek,Walnut Creek
4,weekday,WC,WD,3.25,2.4285714285714284,-0.8214285714285716,0.7472527472527472,WC,WD,Walnut Creek,West Dublin/Pleasanton
4,weekday,WC,WP,223.0,231.23809523809524,8.23809523809524,1.0369421311125346,WC,WP,Walnut Creek,Pittsburg/Bay Point
4,weekday,WC,WS,7.3,7.238095238095237,-0.06190476190476257,0.9915198956294846,WC,WS,Walnut Creek,Warm Springs
4,weekday,WD,12,115.7,126.71428571428572,11.01428571428572,1.095196937893567,WD,12,West Dublin/Pleasanton,12th Street / Oakland City Center
4,weekday,WD,16,60.4,68.47619047619048,8.076190476190483,1.1337117628508357,WD,16,West Dublin/Pleasanton,16th Street Mission
4,weekday,WD,19,93.35,105.04761904761904,11.697619047619042,1.125309256000204,WD,19,West Dublin/Pleasanton,19th Street Oakland
4,weekday,WD,24,31.9,33.52380952380953,1.623809523809534,1.0509031198686374,WD,24,West Dublin/Pleasanton,24th Street Mission
4,weekday,WD,AS,9.4,13.142857142857142,3.742857142857142,1.398176291793313,WD,AS,West Dublin/Pleasanton,Ashby
4,weekday,WD,BF,82.45,70.66666666666667,-11.783333333333331,0.85708510208207,WD,BF,West Dublin/Pleasanton,Bayfair
4,weekday,WD,BK,55.9,49.19047619047619,-6.709523809523809,0.8799727404378568,WD,BK,West Dublin/Pleasanton,Berkeley
4,weekday,WD,BP,21.35,21.476190476190478,0.12619047619047663,1.0059105609456898,WD,BP,West Dublin/Pleasanton,Balboa Park
4,weekday,WD,CC,253.55,244.33333333333331,-9.216666666666697,0.9636495102872542,WD,CC,West Dublin/Pleasanton,Civic Center
4,weekday,WD,CL,119.15,93.61904761904762,-25.530952380952385,0.7857242771216754,WD,CL,West Dublin/Pleasanton,Coliseum
4,weekday,WD,CM,6.2,4.333333333333333,-1.8666666666666671,0.6989247311827956,WD,CM,West Dublin/Pleasanton,Colma
4,weekday,WD,CN,3.8,1.9523809523809523,-1.8476190476190475,0.5137844611528822,WD,CN,West Dublin/Pleasanton,Concord
4,weekday,WD,CV,74.55,66.9047619047619,-7.645238095238099,0.8974481811503944,WD,CV,West Dublin/Pleasanton,Castro Valley
4,weekday,WD,DC,28.9,56.61904761904761,27.719047619047615,1.9591365958147964,WD,DC,West Dublin/Pleasanton,Daly City
4,weekday,WD,ED,39.85,41.333333333333336,1.4833333333333343,1.0372229192806357,WD,ED,West Dublin/Pleasanton,Dublin/Pleasanton
4,weekday,WD,EM,994.05,981.6666666666665,-12.38333333333344,0.9875425448082757,WD,EM,West Dublin/Pleasanton,Embarcadero
4,weekday,WD,EN,11.45,14.38095238095238,2.9309523809523803,1.255978373882304,WD,EN,West Dublin/Pleasanton,El Cerrito Del Norte
4,weekday,WD,EP,7.85,8.904761904761905,1.0547619047619055,1.1343645738550199,WD,EP,West Dublin/Pleasanton,El Cerrito Plaza
4,weekday,WD,FM,37.8,26.285714285714285,-11.514285714285712,0.6953892668178383,WD,FM,West Dublin/Pleasanton,Fremont
4,weekday,WD,FV,57.4,64.14285714285714,6.74285714285714,1.1174713787954205,WD,FV,West Dublin/Pleasanton,Fruitvale
4,weekday,WD,GP,21.85,23.952380952380953,2.102380952380951,1.0962188078892883,WD,GP,West Dublin/Pleasanton,Glen Park
4,weekday,WD,HY,36.6,29.57142857142857,-7.028571428571432,0.8079625292740046,WD,HY,West Dublin/Pleasanton,Hayward
4,weekday,WD,LF,1.5,1.0,-0.5,0.6666666666666666,WD,LF,West Dublin/Pleasanton,Lafayette
4,weekday,WD,LM,72.25,82.61904761904762,10.36904761904762,1.1435162300214203,WD,LM,West Dublin/Pleasanton,Lake Merritt
4,weekday,WD,MA,22.55,28.142857142857146,5.592857142857145,1.2480202724105165,WD,MA,West Dublin/Pleasanton,MacArthur
4,weekday,WD,MB,4.7,5.047619047619048,0.34761904761904816,1.0739614994934146,WD,MB,West Dublin/Pleasanton,Millbrae
4,weekday,WD,MT,652.95,757.8571428571429,104.90714285714284,1.1606664260006783,WD,MT,West Dublin/Pleasanton,Montgomery Street
4,weekday,WD,NB,10.6,9.095238095238095,-1.5047619047619047,0.8580413297394429,WD,NB,West Dublin/Pleasanton,North Berkeley
4,weekday,WD,NC,0.45,0.5238095238095238,0.07380952380952382,1.164021164021164,WD,NC,West Dublin/Pleasanton,North Concord
4,weekday,WD,OA,32.8,35.09523809523809,2.2952380952380906,1.0699767711962833,WD,OA,West Dublin/Pleasanton,Oakland International Airport
4,weekday,WD,OR,0.8,0.9047619047619048,0.10476190476190472,1.130952380952381,WD,OR,West Dublin/Pleasanton,Orinda
4,weekday,WD,OW,9.2,9.857142857142858,0.6571428571428584,1.0714285714285716,WD,OW,West Dublin/Pleasanton,West Oakland
4,weekday,WD,PH,1.4,3.333333333333333,1.9333333333333331,2.380952380952381,WD,PH,West Dublin/Pleasanton,Pleasant Hill
4,weekday,WD,PL,276.45,260.3809523809524,-16.06904761904758,0.9418735843044037,WD,PL,West Dublin/Pleasanton,Powell Street
4,weekday,WD,RM,3.6,5.904761904761906,2.304761904761906,1.6402116402116405,WD,RM,West Dublin/Pleasanton,Richmond
4,weekday,WD,RR,5.05,5.666666666666668,0.616666666666668,1.1221122112211224,WD,RR,West Dublin/Pleasanton,Rockridge
4,weekday,WD,SB,2.95,4.809523809523808,1.8595238095238082,1.630347054075867,WD,SB,West Dublin/Pleasanton,San Bruno
4,weekday,WD,SH,22.45,18.904761904761905,-3.545238095238094,0.8420829356241384,WD,SH,West Dublin/Pleasanton,South Hayward
4,weekday,WD,SL,50.65,51.66666666666666,1.0166666666666586,1.0200723922342874,WD,SL,West Dublin/Pleasanton,San Leandro
4,weekday,WD,SO,38.2,37.047619047619044,-1.152380952380959,0.969832959361755,WD,SO,West Dublin/Pleasanton,San Francisco International Airport
4,weekday,WD,SS,5.45,8.761904761904763,3.3119047619047626,1.6076889471384885,WD,SS,West Dublin/Pleasanton,South San Francisco
4,weekday,WD,UC,24.75,24.23809523809524,-0.5119047619047592,0.9793169793169795,WD,UC,West Dublin/Pleasanton,Union City
4,weekday,WD,WC,1.85,1.9523809523809523,0.10238095238095224,1.0553410553410552,WD,WC,West Dublin/Pleasanton,Walnut Creek
4,weekday,WD,WD,16.45,15.190476190476188,-1.2595238095238113,0.9234332030684613,WD,WD,West Dublin/Pleasanton,West Dublin/Pleasanton
4,weekday,WD,WP,7.35,4.904761904761905,-2.4452380952380945,0.6673145448655654,WD,WP,West Dublin/Pleasanton,Pittsburg/Bay Point
4,weekday,WD,WS,6.25,7.523809523809524,1.2738095238095237,1.2038095238095239,WD,WS,West Dublin/Pleasanton,Warm Springs
4,weekday,WP,12,347.35,359.42857142857144,12.078571428571422,1.0347734890703078,WP,12,Pittsburg/Bay Point,12th Street / Oakland City Center
4,weekday,WP,16,175.1,183.19047619047618,8.090476190476181,1.0462048897228793,WP,16,Pittsburg/Bay Point,16th Street Mission
4,weekday,WP,19,257.75,263.0952380952381,5.345238095238074,1.0207380721444737,WP,19,Pittsburg/Bay Point,19th Street Oakland
4,weekday,WP,24,133.6,146.76190476190476,13.161904761904765,1.098517251211862,WP,24,Pittsburg/Bay Point,24th Street Mission
4,weekday,WP,AS,33.0,32.95238095238095,-0.047619047619051,0.9985569985569984,WP,AS,Pittsburg/Bay Point,Ashby
4,weekday,WP,BF,19.0,20.476190476190478,1.476190476190478,1.0776942355889725,WP,BF,Pittsburg/Bay Point,Bayfair
4,weekday,WP,BK,127.25,109.38095238095238,-17.86904761904762,0.859575264290392,WP,BK,Pittsburg/Bay Point,Berkeley
4,weekday,WP,BP,67.65,82.71428571428571,15.064285714285703,1.2226797592651248,WP,BP,Pittsburg/Bay Point,Balboa Park
4,weekday,WP,CC,556.35,557.5238095238095,1.1738095238094957,1.0021098400715547,WP,CC,Pittsburg/Bay Point,Civic Center
4,weekday,WP,CL,99.35,107.66666666666669,8.316666666666691,1.0837107867807418,WP,CL,Pittsburg/Bay Point,Coliseum
4,weekday,WP,CM,30.1,33.0,2.8999999999999986,1.096345514950166,WP,CM,Pittsburg/Bay Point,Colma
4,weekday,WP,CN,297.0,303.38095238095235,6.380952380952351,1.0214846881513546,WP,CN,Pittsburg/Bay Point,Concord
4,weekday,WP,CV,3.75,3.6666666666666665,-0.08333333333333348,0.9777777777777777,WP,CV,Pittsburg/Bay Point,Castro Valley
4,weekday,WP,DC,66.2,163.33333333333334,97.13333333333334,2.4672708962739174,WP,DC,Pittsburg/Bay Point,Daly City
4,weekday,WP,ED,9.95,10.428571428571429,0.47857142857142954,1.0480976310122039,WP,ED,Pittsburg/Bay Point,Dublin/Pleasanton
4,weekday,WP,EM,1042.2,1067.4761904761904,25.276190476190322,1.0242527254617064,WP,EM,Pittsburg/Bay Point,Embarcadero
4,weekday,WP,EN,34.4,27.619047619047624,-6.780952380952375,0.8028792912513845,WP,EN,Pittsburg/Bay Point,El Cerrito Del Norte
4,weekday,WP,EP,15.6,13.952380952380953,-1.647619047619047,0.8943833943833944,WP,EP,Pittsburg/Bay Point,El Cerrito Plaza
4,weekday,WP,FM,42.3,38.047619047619044,-4.252380952380953,0.8994708994708994,WP,FM,Pittsburg/Bay Point,Fremont
4,weekday,WP,FV,54.55,50.80952380952381,-3.740476190476187,0.931430317314827,WP,FV,Pittsburg/Bay Point,Fruitvale
4,weekday,WP,GP,62.25,71.0,8.75,1.140562248995984,WP,GP,Pittsburg/Bay Point,Glen Park
4,weekday,WP,HY,49.25,55.80952380952381,6.55952380952381,1.133188300700991,WP,HY,Pittsburg/Bay Point,Hayward
4,weekday,WP,LF,47.45,52.76190476190475,5.311904761904749,1.111947413317276,WP,LF,Pittsburg/Bay Point,Lafayette
4,weekday,WP,LM,51.35,55.19047619047619,3.8404761904761884,1.0747901887142393,WP,LM,Pittsburg/Bay Point,Lake Merritt
4,weekday,WP,MA,252.0,252.42857142857144,0.4285714285714448,1.001700680272109,WP,MA,Pittsburg/Bay Point,MacArthur
4,weekday,WP,MB,32.65,39.61904761904762,6.969047619047622,1.2134470939983957,WP,MB,Pittsburg/Bay Point,Millbrae
4,weekday,WP,MT,829.3,917.1428571428572,87.84285714285727,1.10592410122134,WP,MT,Pittsburg/Bay Point,Montgomery Street
4,weekday,WP,NB,16.3,16.952380952380953,0.6523809523809518,1.0400233713117149,WP,NB,Pittsburg/Bay Point,North Berkeley
4,weekday,WP,NC,52.95,49.33333333333334,-3.61666666666666,0.9316965690903369,WP,NC,Pittsburg/Bay Point,North Concord
4,weekday,WP,OA,27.15,32.95238095238095,5.80238095238095,1.2137156888538103,WP,OA,Pittsburg/Bay Point,Oakland International Airport
4,weekday,WP,OR,19.6,23.904761904761905,4.304761904761904,1.2196307094266277,WP,OR,Pittsburg/Bay Point,Orinda
4,weekday,WP,OW,33.8,41.0,7.200000000000003,1.2130177514792901,WP,OW,Pittsburg/Bay Point,West Oakland
4,weekday,WP,PH,144.5,131.7619047619048,-12.738095238095212,0.9118470917778878,WP,PH,Pittsburg/Bay Point,Pleasant Hill
4,weekday,WP,PL,570.1,605.8571428571429,35.75714285714287,1.0627208259202647,WP,PL,Pittsburg/Bay Point,Powell Street
4,weekday,WP,RM,31.55,33.95238095238095,2.4023809523809483,1.0761451965889366,WP,RM,Pittsburg/Bay Point,Richmond
4,weekday,WP,RR,57.2,64.33333333333333,7.133333333333326,1.1247086247086246,WP,RR,Pittsburg/Bay Point,Rockridge
4,weekday,WP,SB,51.25,46.0,-5.25,0.8975609756097561,WP,SB,Pittsburg/Bay Point,San Bruno
4,weekday,WP,SH,15.6,15.142857142857142,-0.4571428571428573,0.9706959706959707,WP,SH,Pittsburg/Bay Point,South Hayward
4,weekday,WP,SL,45.6,31.380952380952376,-14.219047619047625,0.6881787802840433,WP,SL,Pittsburg/Bay Point,San Leandro
4,weekday,WP,SO,167.3,199.0,31.69999999999999,1.1894799760908548,WP,SO,Pittsburg/Bay Point,San Francisco International Airport
4,weekday,WP,SS,34.8,42.904761904761905,8.104761904761908,1.232895457033388,WP,SS,Pittsburg/Bay Point,South San Francisco
4,weekday,WP,UC,27.4,21.571428571428577,-5.828571428571422,0.7872784150156416,WP,UC,Pittsburg/Bay Point,Union City
4,weekday,WP,WC,226.9,228.33333333333331,1.4333333333333087,1.0063170265902746,WP,WC,Pittsburg/Bay Point,Walnut Creek
4,weekday,WP,WD,7.0,4.761904761904762,-2.238095238095238,0.6802721088435374,WP,WD,Pittsburg/Bay Point,West Dublin/Pleasanton
4,weekday,WP,WP,47.2,38.095238095238095,-9.104761904761908,0.8071025020177562,WP,WP,Pittsburg/Bay Point,Pittsburg/Bay Point
4,weekday,WP,WS,16.05,20.80952380952381,4.7595238095238095,1.2965435395341938,WP,WS,Pittsburg/Bay Point,Warm Springs
4,weekday,WS,12,67.9,84.90476190476191,17.004761904761907,1.25043831965776,WS,12,Warm Springs,12th Street / Oakland City Center
4,weekday,WS,16,44.15,44.80952380952381,0.6595238095238116,1.0149382516313434,WS,16,Warm Springs,16th Street Mission
4,weekday,WS,19,90.25,98.42857142857143,8.17857142857143,1.0906212900672734,WS,19,Warm Springs,19th Street Oakland
4,weekday,WS,24,20.35,23.095238095238088,2.7452380952380864,1.1349011349011344,WS,24,Warm Springs,24th Street Mission
4,weekday,WS,AS,20.7,19.61904761904762,-1.0809523809523789,0.9477800782148609,WS,AS,Warm Springs,Ashby
4,weekday,WS,BF,37.9,47.66666666666666,9.766666666666659,1.2576956904133683,WS,BF,Warm Springs,Bayfair
4,weekday,WS,BK,72.25,92.85714285714286,20.60714285714286,1.2852199703410776,WS,BK,Warm Springs,Berkeley
4,weekday,WS,BP,7.55,10.952380952380953,3.4023809523809527,1.4506464837590667,WS,BP,Warm Springs,Balboa Park
4,weekday,WS,CC,179.95,221.47619047619045,41.526190476190465,1.23076515963429,WS,CC,Warm Springs,Civic Center
4,weekday,WS,CL,114.35,102.95238095238096,-11.397619047619031,0.9003268994523915,WS,CL,Warm Springs,Coliseum
4,weekday,WS,CM,1.9,0.9047619047619048,-0.9952380952380951,0.4761904761904762,WS,CM,Warm Springs,Colma
4,weekday,WS,CN,8.35,9.19047619047619,0.8404761904761902,1.1006558311947534,WS,CN,Warm Springs,Concord
4,weekday,WS,CV,11.2,14.428571428571427,3.2285714285714278,1.288265306122449,WS,CV,Warm Springs,Castro Valley
4,weekday,WS,DC,10.9,34.904761904761905,24.004761904761907,3.202271734381826,WS,DC,Warm Springs,Daly City
4,weekday,WS,ED,15.85,19.428571428571427,3.5785714285714274,1.2257773771969356,WS,ED,Warm Springs,Dublin/Pleasanton
4,weekday,WS,EM,632.55,781.6666666666665,149.11666666666656,1.2357389402682264,WS,EM,Warm Springs,Embarcadero
4,weekday,WS,EN,18.5,27.714285714285715,9.214285714285715,1.4980694980694982,WS,EN,Warm Springs,El Cerrito Del Norte
4,weekday,WS,EP,12.25,12.428571428571427,0.17857142857142705,1.0145772594752185,WS,EP,Warm Springs,El Cerrito Plaza
4,weekday,WS,FM,59.85,37.52380952380953,-22.32619047619047,0.6269642359867925,WS,FM,Warm Springs,Fremont
4,weekday,WS,FV,37.2,63.19047619047619,25.990476190476187,1.6986687147977468,WS,FV,Warm Springs,Fruitvale
4,weekday,WS,GP,10.25,12.0,1.75,1.170731707317073,WS,GP,Warm Springs,Glen Park
4,weekday,WS,HY,55.45,82.52380952380952,27.073809523809516,1.4882562583193781,WS,HY,Warm Springs,Hayward
4,weekday,WS,LF,2.5,1.380952380952381,-1.119047619047619,0.5523809523809524,WS,LF,Warm Springs,Lafayette
4,weekday,WS,LM,61.05,100.04761904761904,38.99761904761904,1.6387816387816387,WS,LM,Warm Springs,Lake Merritt
4,weekday,WS,MA,29.9,32.904761904761905,3.0047619047619065,1.1004937091893614,WS,MA,Warm Springs,MacArthur
4,weekday,WS,MB,1.05,0.8095238095238095,-0.2404761904761905,0.7709750566893424,WS,MB,Warm Springs,Millbrae
4,weekday,WS,MT,466.75,735.6666666666665,268.9166666666665,1.5761471165863234,WS,MT,Warm Springs,Montgomery Street
4,weekday,WS,NB,11.1,13.428571428571427,2.3285714285714274,1.2097812097812097,WS,NB,Warm Springs,North Berkeley
4,weekday,WS,NC,3.4,2.523809523809524,-0.8761904761904757,0.7422969187675071,WS,NC,Warm Springs,North Concord
4,weekday,WS,OA,10.25,10.666666666666666,0.4166666666666661,1.040650406504065,WS,OA,Warm Springs,Oakland International Airport
4,weekday,WS,OR,3.35,2.9047619047619047,-0.44523809523809543,0.867093105899076,WS,OR,Warm Springs,Orinda
4,weekday,WS,OW,9.0,12.333333333333336,3.3333333333333357,1.3703703703703707,WS,OW,Warm Springs,West Oakland
4,weekday,WS,PH,8.6,10.952380952380953,2.352380952380953,1.273532668881506,WS,PH,Warm Springs,Pleasant Hill
4,weekday,WS,PL,167.65,266.8095238095238,99.15952380952379,1.591467484697428,WS,PL,Warm Springs,Powell Street
4,weekday,WS,RM,9.45,13.047619047619047,3.597619047619048,1.380700428319476,WS,RM,Warm Springs,Richmond
4,weekday,WS,RR,8.75,8.666666666666666,-0.08333333333333393,0.9904761904761904,WS,RR,Warm Springs,Rockridge
4,weekday,WS,SB,0.75,1.761904761904762,1.011904761904762,2.3492063492063493,WS,SB,Warm Springs,San Bruno
4,weekday,WS,SH,31.5,50.19047619047619,18.69047619047619,1.5933484504913076,WS,SH,Warm Springs,South Hayward
4,weekday,WS,SL,37.5,52.80952380952381,15.30952380952381,1.4082539682539683,WS,SL,Warm Springs,San Leandro
4,weekday,WS,SO,11.75,14.761904761904766,3.0119047619047663,1.2563323201621077,WS,SO,Warm Springs,San Francisco International Airport
4,weekday,WS,SS,1.5,1.9523809523809523,0.45238095238095233,1.3015873015873016,WS,SS,Warm Springs,South San Francisco
4,weekday,WS,UC,37.65,42.333333333333336,4.683333333333337,1.1243913235945109,WS,UC,Warm Springs,Union City
4,weekday,WS,WC,6.0,9.285714285714286,3.2857142857142865,1.5476190476190477,WS,WC,Warm Springs,Walnut Creek
4,weekday,WS,WD,6.7,6.809523809523809,0.10952380952380913,1.0163468372423596,WS,WD,Warm Springs,West Dublin/Pleasanton
4,weekday,WS,WP,15.05,21.0,5.949999999999999,1.3953488372093024,WS,WP,Warm Springs,Pittsburg/Bay Point
4,weekday,WS,WS,18.9,27.0,8.100000000000001,1.4285714285714286,WS,WS,Warm Springs,Warm Springs
5,weekday,12,12,38.95454545454545,,,,12,12,12th Street / Oakland City Center,12th Street / Oakland City Center
5,weekday,12,16,304.22727272727275,,,,12,16,12th Street / Oakland City Center,16th Street Mission
5,weekday,12,19,50.18181818181818,,,,12,19,12th Street / Oakland City Center,19th Street Oakland
5,weekday,12,24,273.8181818181818,,,,12,24,12th Street / Oakland City Center,24th Street Mission
5,weekday,12,AS,262.90909090909093,,,,12,AS,12th Street / Oakland City Center,Ashby
5,weekday,12,BF,305.22727272727275,,,,12,BF,12th Street / Oakland City Center,Bayfair
5,weekday,12,BK,562.9545454545455,,,,12,BK,12th Street / Oakland City Center,Berkeley
5,weekday,12,BP,147.54545454545453,,,,12,BP,12th Street / Oakland City Center,Balboa Park
5,weekday,12,CC,785.0909090909091,,,,12,CC,12th Street / Oakland City Center,Civic Center
5,weekday,12,CL,338.45454545454544,,,,12,CL,12th Street / Oakland City Center,Coliseum
5,weekday,12,CM,128.04545454545453,,,,12,CM,12th Street / Oakland City Center,Colma
5,weekday,12,CN,330.1818181818182,,,,12,CN,12th Street / Oakland City Center,Concord
5,weekday,12,CV,99.5909090909091,,,,12,CV,12th Street / Oakland City Center,Castro Valley
5,weekday,12,DC,191.04545454545453,,,,12,DC,12th Street / Oakland City Center,Daly City
5,weekday,12,ED,215.77272727272728,,,,12,ED,12th Street / Oakland City Center,Dublin/Pleasanton
5,weekday,12,EM,1693.1363636363635,,,,12,EM,12th Street / Oakland City Center,Embarcadero
5,weekday,12,EN,596.7272727272727,,,,12,EN,12th Street / Oakland City Center,El Cerrito Del Norte
5,weekday,12,EP,333.1363636363636,,,,12,EP,12th Street / Oakland City Center,El Cerrito Plaza
5,weekday,12,FM,300.95454545454544,,,,12,FM,12th Street / Oakland City Center,Fremont
5,weekday,12,FV,247.8636363636364,,,,12,FV,12th Street / Oakland City Center,Fruitvale
5,weekday,12,GP,163.27272727272728,,,,12,GP,12th Street / Oakland City Center,Glen Park
5,weekday,12,HY,281.40909090909093,,,,12,HY,12th Street / Oakland City Center,Hayward
5,weekday,12,LF,158.86363636363637,,,,12,LF,12th Street / Oakland City Center,Lafayette
5,weekday,12,LM,45.86363636363637,,,,12,LM,12th Street / Oakland City Center,Lake Merritt
5,weekday,12,MA,244.27272727272728,,,,12,MA,12th Street / Oakland City Center,MacArthur
5,weekday,12,MB,136.95454545454547,,,,12,MB,12th Street / Oakland City Center,Millbrae
5,weekday,12,MT,1201.5454545454545,,,,12,MT,12th Street / Oakland City Center,Montgomery Street
5,weekday,12,NB,246.3181818181818,,,,12,NB,12th Street / Oakland City Center,North Berkeley
5,weekday,12,NC,164.27272727272728,,,,12,NC,12th Street / Oakland City Center,North Concord
5,weekday,12,OA,56.95454545454545,,,,12,OA,12th Street / Oakland City Center,Oakland International Airport
5,weekday,12,OR,129.13636363636363,,,,12,OR,12th Street / Oakland City Center,Orinda
5,weekday,12,OW,104.77272727272728,,,,12,OW,12th Street / Oakland City Center,West Oakland
5,weekday,12,PH,380.54545454545456,,,,12,PH,12th Street / Oakland City Center,Pleasant Hill
5,weekday,12,PL,807.8636363636364,,,,12,PL,12th Street / Oakland City Center,Powell Street
5,weekday,12,RM,179.86363636363637,,,,12,RM,12th Street / Oakland City Center,Richmond
5,weekday,12,RR,180.13636363636363,,,,12,RR,12th Street / Oakland City Center,Rockridge
5,weekday,12,SB,83.63636363636364,,,,12,SB,12th Street / Oakland City Center,San Bruno
5,weekday,12,SH,155.63636363636363,,,,12,SH,12th Street / Oakland City Center,South Hayward
5,weekday,12,SL,355.09090909090907,,,,12,SL,12th Street / Oakland City Center,San Leandro
5,weekday,12,SO,140.54545454545453,,,,12,SO,12th Street / Oakland City Center,San Francisco International Airport
5,weekday,12,SS,84.9090909090909,,,,12,SS,12th Street / Oakland City Center,South San Francisco
5,weekday,12,UC,206.9090909090909,,,,12,UC,12th Street / Oakland City Center,Union City
5,weekday,12,WC,322.8636363636364,,,,12,WC,12th Street / Oakland City Center,Walnut Creek
5,weekday,12,WD,120.22727272727272,,,,12,WD,12th Street / Oakland City Center,West Dublin/Pleasanton
5,weekday,12,WP,341.40909090909093,,,,12,WP,12th Street / Oakland City Center,Pittsburg/Bay Point
5,weekday,12,WS,78.77272727272727,,,,12,WS,12th Street / Oakland City Center,Warm Springs
5,weekday,16,12,348.95454545454544,,,,16,12,16th Street Mission,12th Street / Oakland City Center
5,weekday,16,16,32.40909090909091,,,,16,16,16th Street Mission,16th Street Mission
5,weekday,16,19,477.2272727272728,,,,16,19,16th Street Mission,19th Street Oakland
5,weekday,16,24,215.5909090909091,,,,16,24,16th Street Mission,24th Street Mission
5,weekday,16,AS,248.95454545454547,,,,16,AS,16th Street Mission,Ashby
5,weekday,16,BF,137.04545454545453,,,,16,BF,16th Street Mission,Bayfair
5,weekday,16,BK,336.8181818181818,,,,16,BK,16th Street Mission,Berkeley
5,weekday,16,BP,570.0,,,,16,BP,16th Street Mission,Balboa Park
5,weekday,16,CC,637.9545454545455,,,,16,CC,16th Street Mission,Civic Center
5,weekday,16,CL,171.1818181818182,,,,16,CL,16th Street Mission,Coliseum
5,weekday,16,CM,145.22727272727272,,,,16,CM,16th Street Mission,Colma
5,weekday,16,CN,144.6818181818182,,,,16,CN,16th Street Mission,Concord
5,weekday,16,CV,69.0909090909091,,,,16,CV,16th Street Mission,Castro Valley
5,weekday,16,DC,313.1818181818182,,,,16,DC,16th Street Mission,Daly City
5,weekday,16,ED,199.72727272727272,,,,16,ED,16th Street Mission,Dublin/Pleasanton
5,weekday,16,EM,1142.409090909091,,,,16,EM,16th Street Mission,Embarcadero
5,weekday,16,EN,279.8636363636364,,,,16,EN,16th Street Mission,El Cerrito Del Norte
5,weekday,16,EP,129.9090909090909,,,,16,EP,16th Street Mission,El Cerrito Plaza
5,weekday,16,FM,114.0,,,,16,FM,16th Street Mission,Fremont
5,weekday,16,FV,335.8636363636364,,,,16,FV,16th Street Mission,Fruitvale
5,weekday,16,GP,339.22727272727275,,,,16,GP,16th Street Mission,Glen Park
5,weekday,16,HY,85.86363636363636,,,,16,HY,16th Street Mission,Hayward
5,weekday,16,LF,65.68181818181819,,,,16,LF,16th Street Mission,Lafayette
5,weekday,16,LM,250.72727272727272,,,,16,LM,16th Street Mission,Lake Merritt
5,weekday,16,MA,409.6363636363636,,,,16,MA,16th Street Mission,MacArthur
5,weekday,16,MB,231.54545454545453,,,,16,MB,16th Street Mission,Millbrae
5,weekday,16,MT,1415.5,,,,16,MT,16th Street Mission,Montgomery Street
5,weekday,16,NB,165.5,,,,16,NB,16th Street Mission,North Berkeley
5,weekday,16,NC,71.31818181818181,,,,16,NC,16th Street Mission,North Concord
5,weekday,16,OA,29.40909090909091,,,,16,OA,16th Street Mission,Oakland International Airport
5,weekday,16,OR,51.40909090909091,,,,16,OR,16th Street Mission,Orinda
5,weekday,16,OW,389.54545454545456,,,,16,OW,16th Street Mission,West Oakland
5,weekday,16,PH,156.0,,,,16,PH,16th Street Mission,Pleasant Hill
5,weekday,16,PL,1275.5,,,,16,PL,16th Street Mission,Powell Street
5,weekday,16,RM,192.3181818181818,,,,16,RM,16th Street Mission,Richmond
5,weekday,16,RR,209.13636363636363,,,,16,RR,16th Street Mission,Rockridge
5,weekday,16,SB,136.04545454545453,,,,16,SB,16th Street Mission,San Bruno
5,weekday,16,SH,81.81818181818181,,,,16,SH,16th Street Mission,South Hayward
5,weekday,16,SL,165.0909090909091,,,,16,SL,16th Street Mission,San Leandro
5,weekday,16,SO,182.0,,,,16,SO,16th Street Mission,San Francisco International Airport
5,weekday,16,SS,132.04545454545453,,,,16,SS,16th Street Mission,South San Francisco
5,weekday,16,UC,86.54545454545455,,,,16,UC,16th Street Mission,Union City
5,weekday,16,WC,131.36363636363637,,,,16,WC,16th Street Mission,Walnut Creek
5,weekday,16,WD,70.81818181818181,,,,16,WD,16th Street Mission,West Dublin/Pleasanton
5,weekday,16,WP,209.72727272727272,,,,16,WP,16th Street Mission,Pittsburg/Bay Point
5,weekday,16,WS,48.18181818181818,,,,16,WS,16th Street Mission,Warm Springs
5,weekday,19,12,52.31818181818182,,,,19,12,19th Street Oakland,12th Street / Oakland City Center
5,weekday,19,16,438.9090909090909,,,,19,16,19th Street Oakland,16th Street Mission
5,weekday,19,19,36.86363636363637,,,,19,19,19th Street Oakland,19th Street Oakland
5,weekday,19,24,332.22727272727275,,,,19,24,19th Street Oakland,24th Street Mission
5,weekday,19,AS,262.1363636363636,,,,19,AS,19th Street Oakland,Ashby
5,weekday,19,BF,194.3181818181818,,,,19,BF,19th Street Oakland,Bayfair
5,weekday,19,BK,553.4545454545455,,,,19,BK,19th Street Oakland,Berkeley
5,weekday,19,BP,119.63636363636364,,,,19,BP,19th Street Oakland,Balboa Park
